dep,date,reg,lib_dep,lib_reg,tx_pos,tx_incid,TO,R,hosp,rea,rad,dchosp,reg_rea,incid_hosp,incid_rea,incid_rad,incid_dchosp,reg_incid_rea,pos,pos_7j,cv_dose1
64,2020-09-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.92,85.48,0.0800970873786408,,7,1,241,28,33,1,0,0,0,6,99,584,
64,2020-09-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.89,90.02,0.0849514563106796,,10,2,242,28,35,4,1,1,0,3,122,615,
64,2020-09-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.79,89.29,0.0922330097087379,,12,2,242,28,38,2,0,0,0,4,108,610,
64,2020-09-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.62,85.48,0.0970873786407767,1.06,12,2,243,28,40,1,0,1,0,2,23,584,
64,2020-09-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.62,85.48,0.0970873786407767,,12,2,243,28,40,0,0,0,0,3,3,584,
64,2020-09-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.76,88.7,0.0995145631067961,,21,2,244,28,41,10,1,1,0,5,148,606,
64,2020-09-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.76,88.56,0.104368932038835,1.03,22,2,246,28,43,3,1,2,0,6,102,605,
64,2020-09-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.72,87.83,0.111650485436893,,26,3,247,28,46,5,1,1,0,6,94,600,
64,2020-09-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.91,90.31,0.0995145631067961,,27,2,250,29,41,5,0,3,1,1,139,617,
64,2020-09-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.89,89,0.116504854368932,,28,3,249,29,48,1,1,0,0,9,99,608,
64,2020-09-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.01,90.9,0.12378640776699,1.04,28,3,249,30,51,1,0,0,1,3,36,621,
64,2020-09-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.02,91.05,0.118932038834951,,32,3,250,30,49,6,0,1,0,3,4,622,
64,2020-09-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.12,90.75,0.12378640776699,,33,2,250,31,51,5,0,0,1,8,146,620,
64,2020-09-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.28,90.9,0.133495145631068,0.99,31,2,255,31,55,3,0,5,0,5,103,621,
64,2020-09-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.69,94.12,0.133495145631068,,35,4,256,31,55,5,2,1,0,5,116,643,
64,2020-09-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.62,90.31,0.148058252427184,,32,4,259,31,61,1,0,3,0,8,113,617,
64,2020-09-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.75,89.58,0.143203883495146,,30,5,264,35,59,7,1,5,4,4,94,612,
64,2020-09-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.7,88.12,0.138349514563107,0.91,31,5,264,35,57,1,0,0,0,2,26,602,
64,2020-09-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.69,87.97,0.131067961165049,,31,3,264,37,54,2,0,0,2,2,3,601,
64,2020-09-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.61,83,0.133495145631068,,34,5,267,38,55,8,3,3,1,6,112,567,
64,2020-09-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.69,80.95,0.140776699029126,0.87,35,6,269,38,58,7,1,2,0,8,89,553,
64,2020-09-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.53,78.9,0.135922330097087,,40,5,271,38,56,8,1,2,0,5,102,539,
64,2020-10-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.64,79.34,0.143203883495146,,48,6,273,38,59,10,1,2,0,5,116,542,
64,2020-10-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.12,85.19,0.128640776699029,,52,6,280,38,53,11,1,7,0,8,134,582,
64,2020-10-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.22,86.95,0.135922330097087,0.94,54,6,289,38,56,11,0,9,0,7,38,594,
64,2020-10-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.24,87.39,0.157766990291262,,58,6,293,39,65,9,0,4,1,11,6,597,
64,2020-10-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.64,95.14,0.169902912621359,,60,8,297,39,70,6,2,4,0,10,165,650,
64,2020-10-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.72,100.41,0.169902912621359,1.03,56,8,299,39,70,0,0,2,0,5,125,686,
64,2020-10-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.15,109.93,0.16504854368932,,51,8,305,40,68,4,1,6,1,7,167,751,
64,2020-10-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.41,119,0.162621359223301,,50,7,308,42,67,4,0,3,2,7,178,813,
64,2020-10-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.26,121.49,0.150485436893204,,55,7,312,42,62,8,1,4,0,1,151,830,
64,2020-10-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.44,126.62,0.145631067961165,1.2,55,7,315,42,60,3,1,3,0,2,73,865,
64,2020-10-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.43,126.62,0.148058252427184,,57,7,320,42,61,7,1,5,0,4,6,865,
64,2020-10-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.03,143.74,0.152912621359223,,56,8,325,42,63,4,0,5,0,3,282,982,
64,2020-10-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.59,156.77,0.152912621359223,1.28,58,8,326,42,63,5,0,3,0,7,214,1071,
64,2020-10-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.87,171.99,0.150485436893204,,59,8,328,42,62,3,0,2,0,6,271,1175,
64,2020-10-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",8.2,188.68,0.155339805825243,,60,9,334,42,64,8,1,6,0,8,292,1289,
64,2020-10-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",8.84,214.73,0.16504854368932,,57,8,336,45,68,3,2,2,3,9,329,1467,
64,2020-10-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",9.06,226.01,0.160194174757282,1.32,54,8,341,45,66,2,0,5,0,2,150,1544,
64,2020-10-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",9.06,226.01,0.160194174757282,,55,8,342,45,66,2,0,1,0,4,6,1544,
64,2020-10-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",9.8,256.31,0.172330097087379,,60,8,349,45,71,12,1,7,0,8,489,1751,
64,2020-10-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",10.21,283.68,0.169902912621359,1.42,61,10,354,45,70,6,2,5,0,12,401,1938,
64,2020-10-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",10.6,306.81,0.186893203883495,,67,10,357,45,77,9,0,3,0,13,429,2096,
64,2020-10-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.29,342.23,0.20631067961165,,70,10,362,46,85,13,1,5,1,10,534,2338,
64,2020-10-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.41,375.16,0.211165048543689,,80,12,371,46,87,18,2,10,0,11,554,2563,
64,2020-10-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.54,386.43,0.216019417475728,1.57,87,11,374,47,89,9,0,3,1,9,227,2640,
64,2020-10-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.57,390.53,0.223300970873786,,93,13,376,49,92,12,3,3,2,5,34,2668,
64,2020-10-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.1,430.2,0.240291262135922,,98,13,381,49,99,10,0,5,0,9,760,2939,
64,2020-10-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.7,470.75,0.29126213592233,1.51,108,14,395,52,120,27,4,15,3,30,678,3216,
64,2020-10-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",13.24,502.8,0.296116504854369,,131,12,402,52,122,31,1,7,0,9,648,3435,
64,2020-10-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.95,514.95,0.322815533980583,,140,11,405,54,133,16,0,3,2,20,617,3518,
64,2020-10-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",13,535.88,0.342233009708738,,165,13,420,59,141,46,4,15,5,16,697,3661,
64,2020-10-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.87,532.23,0.359223300970874,1.25,196,15,422,60,148,34,1,2,1,13,202,3636,
64,2020-11-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.91,532.81,0.385922330097087,,219,18,425,63,159,30,4,3,3,18,38,3640,
64,2020-11-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.79,543.64,0.412621359223301,,236,22,431,69,170,30,5,6,6,20,834,3714,
64,2020-11-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.8,544.37,0.453883495145631,,254,25,442,69,187,30,4,11,0,26,683,3719,
64,2020-11-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.42,532.37,0.480582524271845,,287,28,454,72,198,51,6,12,3,30,566,3637,
64,2020-11-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12.15,513.2,0.487864077669903,,301,27,466,77,201,30,3,12,5,18,486,3506,
64,2020-11-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.88,482.31,0.509708737864078,,315,28,479,77,210,28,3,13,0,23,486,3295,
64,2020-11-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.99,482.9,0.516990291262136,1.01,327,27,493,78,213,25,2,14,1,12,206,3299,
64,2020-11-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",12,482.6,0.521844660194175,,337,25,501,79,215,19,1,8,1,9,36,3297,
64,2020-11-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",11.02,435.47,0.560679611650485,,356,23,509,86,231,34,1,8,7,29,512,2975,
64,2020-11-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",10,395.51,0.565533980582524,0.89,362,23,531,90,233,32,0,22,4,16,410,2702,
64,2020-11-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",9.48,319.25,0.592233009708738,,374,22,547,93,244,31,1,16,3,23,45,2181,
64,2020-11-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",9.21,313.39,0.609223300970874,,390,21,559,94,251,29,0,12,1,11,446,2141,
64,2020-11-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",8.57,284.56,0.621359223300971,,398,23,576,95,256,28,4,17,1,24,289,1944,
64,2020-11-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",8.18,267.72,0.594660194174757,0.72,402,23,583,99,245,16,1,7,4,8,91,1829,
64,2020-11-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",8.09,263.77,0.62621359223301,,411,24,588,103,258,18,3,5,4,24,9,1802,
64,2020-11-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.99,242.11,0.648058252427185,,411,22,593,110,267,13,1,5,7,21,364,1654,
64,2020-11-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.61,213.86,0.669902912621359,,414,25,612,116,276,27,3,19,6,25,217,1461,
64,2020-11-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.58,232.74,0.650485436893204,,413,24,630,120,268,21,0,18,4,15,174,1590,
64,2020-11-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",7.24,196.29,0.652912621359223,,405,26,659,127,269,28,2,30,7,21,197,1341,
64,2020-11-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.9,178.14,0.662621359223301,,418,28,682,131,273,40,1,24,5,13,165,1217,
64,2020-11-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.74,173.16,0.628640776699029,0.6,401,26,708,134,259,12,0,26,3,3,57,1183,
64,2020-11-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.75,173.75,0.62378640776699,,403,27,713,140,257,14,1,5,6,5,13,1187,
64,2020-11-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.38,152.09,0.621359223300971,,397,24,725,147,256,14,0,13,7,12,216,1039,
64,2020-11-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.27,145.21,0.592233009708738,,388,25,758,148,244,26,3,34,1,12,170,992,
64,2020-11-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.07,138.91,0.570388349514563,,362,25,799,158,235,26,3,40,10,12,131,949,
64,2020-11-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.09,138.18,0.531553398058252,,344,24,853,167,219,46,3,55,9,6,192,944,
64,2020-11-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.97,133.2,0.514563106796117,,330,22,866,177,212,8,0,13,10,8,131,910,
64,2020-11-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.96,133.06,0.487864077669903,0.63,334,21,879,178,201,19,0,13,1,3,56,909,
64,2020-11-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.98,133.35,0.480582524271845,,339,19,881,180,198,9,0,2,2,4,15,911,
64,2020-11-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.96,132.47,0.490291262135922,,340,21,892,184,202,17,3,11,4,15,210,905,
64,2020-12-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.68,124.57,0.451456310679612,,340,16,919,189,186,32,0,27,5,8,116,851,
64,2020-12-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.72,124.42,0.419902912621359,,294,18,984,192,173,21,2,65,3,4,130,850,
64,2020-12-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.59,120.32,0.412621359223301,,267,17,1014,203,170,14,2,30,11,8,164,822,
64,2020-12-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.8,123.25,0.405339805825243,,262,19,1024,212,167,13,4,9,9,14,151,842,
64,2020-12-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.9,125.88,0.398058252427184,0.89,252,18,1034,213,164,3,0,10,1,9,74,860,
64,2020-12-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6,128.08,0.424757281553398,,252,19,1041,215,175,9,2,7,2,13,30,875,
64,2020-12-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.3,131.89,0.388349514563107,,251,21,1045,224,160,11,2,4,9,8,236,901,
64,2020-12-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.65,141.11,0.381067961165049,,238,22,1067,228,157,14,2,23,4,10,179,964,
64,2020-12-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.52,140.08,0.383495145631068,,236,23,1080,240,158,23,3,13,12,8,123,957,
64,2020-12-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.22,136.72,0.378640776699029,,229,23,1086,243,156,2,0,6,3,11,141,934,
64,2020-12-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",6.2,141.55,0.390776699029126,,224,27,1096,244,161,6,6,10,1,15,184,967,
64,2020-12-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.98,138.77,0.381067961165049,0.98,219,27,1112,248,157,15,1,16,4,4,55,948,
64,2020-12-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.91,137.15,0.378640776699029,,219,24,1117,251,156,7,0,5,3,2,19,937,
64,2020-12-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.8,137.45,0.393203883495146,,227,27,1117,253,162,10,3,1,2,14,238,939,
64,2020-12-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.21,128.81,0.390776699029126,,213,26,1139,256,161,10,1,21,3,10,120,880,
64,2020-12-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.89,127.93,0.400485436893204,,221,26,1145,259,165,16,1,6,3,13,117,874,
64,2020-12-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.31,122.66,0.393203883495146,,216,26,1152,260,162,2,0,7,1,4,105,838,
64,2020-12-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.63,113.73,0.388349514563107,,221,24,1167,263,160,23,2,15,3,9,123,777,
64,2020-12-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.45,113.3,0.364077669902913,1,212,19,1175,268,150,5,0,8,5,3,52,774,
64,2020-12-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.42,112.86,0.371359223300971,,221,20,1175,271,153,12,2,0,3,6,16,771,
64,2020-12-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.87,107.44,0.371359223300971,,222,20,1187,271,153,13,0,11,0,11,201,734,
64,2020-12-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.44,106.42,0.368932038834951,,215,20,1203,272,152,11,2,16,1,11,113,727,
64,2020-12-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.19,105.98,0.366504854368932,,210,20,1210,274,151,5,1,7,2,6,114,724,
64,2020-12-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.1,106.42,0.361650485436893,,194,18,1234,275,149,9,0,24,1,9,108,727,
64,2020-12-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2,89.44,0.364077669902913,,190,16,1244,277,150,8,0,10,2,4,7,611,
64,2020-12-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.08,92.22,0.364077669902913,0.84,195,17,1245,282,150,11,1,4,5,5,74,630,
64,2020-12-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.11,93.1,0.366504854368932,,200,18,1246,282,151,6,0,1,0,7,22,636,
64,2020-12-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.24,89.44,0.381067961165049,,200,20,1247,285,157,4,2,1,3,14,176,611,
64,2020-12-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.87,97.19,0.393203883495146,,193,20,1257,286,162,4,0,10,1,13,166,664,
64,2020-12-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.38,99.68,0.37621359223301,,182,18,1276,290,155,13,1,19,4,8,131,681,
64,2020-12-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.73,99.39,0.366504854368932,,174,18,1288,291,151,5,0,12,1,7,106,679,
64,2021-01-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.77,99.98,0.364077669902913,,178,16,1293,292,150,10,0,5,1,7,11,683,
64,2021-01-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.86,102.32,0.351941747572816,1.07,181,16,1293,293,145,4,0,0,1,0,87,699,
64,2021-01-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.81,101.44,0.356796116504854,,180,16,1294,296,147,3,0,1,3,6,16,693,
64,2021-01-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.04,108.76,0.339805825242718,,172,11,1302,302,140,7,2,8,6,10,226,743,
64,2021-01-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.17,113,0.342233009708738,,165,12,1309,306,141,4,1,7,4,17,195,772,
64,2021-01-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.44,117.69,0.351941747572816,,165,12,1313,309,145,7,1,4,3,15,163,804,
64,2021-01-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.55,120.18,0.349514563106796,,152,12,1330,313,144,8,0,18,4,9,123,821,
64,2021-01-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.58,139.64,0.339805825242718,,148,11,1342,315,140,10,1,12,2,5,144,954,
64,2021-01-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.61,137.3,0.364077669902913,1.3,151,13,1349,317,150,12,3,7,2,11,71,938,
64,2021-01-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.59,135.69,0.37378640776699,,153,14,1352,319,154,8,2,3,2,11,5,927,
64,2021-01-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.64,132.62,0.371359223300971,,161,14,1352,323,153,12,0,0,4,9,205,906,
64,2021-01-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.45,124.86,0.371359223300971,,154,15,1362,325,153,5,2,10,2,11,142,853,
64,2021-01-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.37,119.59,0.359223300970874,,152,13,1370,325,148,6,0,8,0,9,127,817,
64,2021-01-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.48,121.79,0.371359223300971,,150,14,1380,328,153,11,1,10,3,12,138,832,
64,2021-01-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.61,125.3,0.378640776699029,,153,14,1386,331,156,12,0,6,3,12,168,856,
64,2021-01-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.56,124.27,0.371359223300971,1.19,154,13,1387,331,153,4,0,1,0,8,64,849,
64,2021-01-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.61,125.88,0.395631067961165,,162,17,1391,331,163,12,4,4,0,12,16,860,
64,2021-01-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.07,133.06,0.402912621359223,,165,17,1394,334,166,10,1,3,3,17,254,909,
64,2021-01-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.22,137.45,0.419902912621359,,171,19,1397,334,173,9,3,4,0,18,172,939,
64,2021-01-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.38,142.13,0.429611650485437,,174,19,1409,337,177,18,2,11,3,16,159,971,
64,2021-01-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.31,143.16,0.439320388349515,,172,20,1415,340,181,7,2,6,3,13,145,978,
64,2021-01-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.07,139.64,0.446601941747573,,168,17,1425,344,184,12,1,10,4,18,144,954,
64,2021-01-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.04,140.08,0.463592233009709,1.12,172,22,1430,344,191,10,7,5,0,16,67,957,
64,2021-01-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",5.03,139.79,0.470873786407767,,172,23,1431,346,194,3,2,1,2,11,14,955,
64,2021-01-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.75,130.42,0.473300970873786,,199,23,1434,349,195,35,3,3,3,13,190,891,
64,2021-01-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.64,126.62,0.497572815533981,,195,23,1440,350,205,3,1,6,1,20,146,865,
64,2021-01-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.5,125.88,0.5,,203,19,1446,355,206,19,3,6,5,29,154,860,
64,2021-01-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.4,125.15,0.5,,194,19,1456,358,206,4,1,10,3,16,140,855,
64,2021-01-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.49,129.54,0.495145631067961,,181,19,1478,365,204,17,5,22,7,18,174,885,
64,2021-01-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.45,129.84,0.504854368932039,1.08,175,19,1486,367,208,4,0,8,2,17,69,887,
64,2021-01-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.47,130.13,0.5,,178,20,1490,370,206,10,2,4,3,9,16,889,
64,2021-02-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.36,125.88,0.519417475728155,,177,20,1494,375,214,8,5,4,5,24,161,860,
64,2021-02-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",4.07,120.91,0.54368932038835,,187,20,1503,377,224,20,1,9,2,25,112,826,
64,2021-02-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.69,109.93,0.54368932038835,,187,23,1514,381,224,17,8,10,4,29,79,751,
64,2021-02-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.28,100.56,0.519417475728155,,187,23,1514,381,214,0,0,0,0,11,76,687,
64,2021-02-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.86,86.65,0.519417475728155,,187,24,1529,384,214,17,3,15,3,15,79,592,
64,2021-02-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.71,82.26,0.507281553398058,0.92,187,18,1535,385,209,7,1,6,1,13,39,562,
64,2021-02-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.65,80.21,0.521844660194175,,190,18,1536,387,215,6,1,1,2,11,2,548,
64,2021-02-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.42,70.85,0.521844660194175,,198,21,1539,391,215,15,3,3,4,23,97,484,
64,2021-02-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.27,64.26,0.521844660194175,,201,21,1541,392,215,6,0,2,1,17,67,439,
64,2021-02-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.32,63.67,0.516990291262136,,182,21,1561,394,213,3,1,20,2,20,75,435,
64,2021-02-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.29,59.58,0.519417475728155,,171,21,1573,399,214,6,0,12,5,11,48,407,
64,2021-02-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.22,57.67,0.497572815533981,,169,22,1578,401,205,6,3,6,3,13,66,394,
64,2021-02-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.23,57.09,0.490291262135922,0.78,168,21,1580,402,202,2,0,2,1,7,35,390,
64,2021-02-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.26,57.97,0.495145631067961,,166,20,1583,405,204,4,0,3,3,6,8,396,
64,2021-02-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.25,55.77,0.480582524271845,,164,18,1585,408,198,2,0,2,3,13,82,381,
64,2021-02-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.26,54.6,0.456310679611651,,151,16,1606,411,188,11,0,21,3,12,59,373,
64,2021-02-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.23,52.4,0.436893203883495,,154,15,1610,412,180,8,1,4,1,10,60,358,
64,2021-02-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.32,52.84,0.456310679611651,,153,15,1612,412,188,1,0,2,0,14,51,361,
64,2021-02-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.34,51.23,0.436893203883495,,138,12,1629,417,180,7,0,17,5,16,55,350,
64,2021-02-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.4,51.82,0.429611650485437,0.92,133,12,1634,417,177,0,0,5,0,9,39,354,
64,2021-02-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.38,51.38,0.436893203883495,,130,10,1635,421,180,2,1,1,4,8,5,351,
64,2021-02-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.26,49.91,0.422330097087379,,129,10,1637,421,174,1,0,2,0,10,72,341,
64,2021-02-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.18,48.89,0.424757281553398,,130,10,1640,421,175,3,0,3,0,15,52,334,
64,2021-02-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.11,47.43,0.405339805825243,,129,8,1645,423,167,5,0,5,2,8,50,324,
